Task ID,Task Type,Duration in min,Day of Week,has Description,has Address,has URL,Priority,is Complete,Start Time,End Time,hour_end,minute_end,hour_start,minute_start,hour_start_sin,hour_start_cos,minute_start_sin,minute_start_cos
8578,workout,60,Monday,False,False,False,low,True,13:00,14:00,14.0,0.0,13,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0
8579,work,90,Friday,True,False,False,low,True,07:00,08:30,8.0,30.0,7,0,0.9659258262890683,-0.25881904510252063,0.0,1.0
8580,work,30,Friday,True,False,False,high,True,08:00,08:30,8.0,30.0,8,0,0.8660254037844387,-0.49999999999999983,0.0,1.0
8581,personal,30,Friday,False,False,False,high,True,07:00,07:30,7.0,30.0,7,0,0.9659258262890683,-0.25881904510252063,0.0,1.0
8582,workout,60,Wednesday,True,False,False,low,True,12:30,13:30,13.0,30.0,12,30,1.2246467991473532e-16,-1.0,5.66553889764798e-16,-1.0
8583,work,90,Friday,True,False,False,high,True,11:00,12:30,12.0,30.0,11,0,0.258819045102521,-0.9659258262890682,0.0,1.0
8584,workout,60,Wednesday,True,False,False,low,True,19:30,20:30,20.0,30.0,19,30,-0.9659258262890684,0.2588190451025203,5.66553889764798e-16,-1.0
8585,coding,90,Wednesday,False,False,False,medium,True,13:00,14:30,14.0,30.0,13,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0
8586,coding,270,Wednesday,True,False,False,medium,True,08:00,12:30,12.0,30.0,8,0,0.8660254037844387,-0.49999999999999983,0.0,1.0
8587,coding,180,Tuesday,True,False,False,medium,True,18:00,21:00,21.0,0.0,18,0,-1.0,-1.8369701987210297e-16,0.0,1.0
8588,work,90,Wednesday,True,False,False,high,False,17:00,,,,17,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0
8589,coding,60,Wednesday,False,False,False,medium,True,12:00,13:00,13.0,0.0,12,0,1.2246467991473532e-16,-1.0,0.0,1.0
8590,personal,30,Friday,True,False,False,ASAP,True,08:00,08:30,8.0,30.0,8,0,0.8660254037844387,-0.49999999999999983,0.0,1.0
8591,personal,30,Wednesday,True,False,False,ASAP,True,07:00,07:30,7.0,30.0,7,0,0.9659258262890683,-0.25881904510252063,0.0,1.0
8592,work,30,Friday,True,False,True,low,True,14:00,14:30,14.0,30.0,14,0,-0.4999999999999998,-0.8660254037844388,0.0,1.0
8593,workout,60,Monday,True,False,False,low,True,13:00,14:00,14.0,0.0,13,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0
8594,meeting,120,Friday,False,False,True,high,True,14:00,16:00,16.0,0.0,14,0,-0.4999999999999998,-0.8660254037844388,0.0,1.0
8595,workout,60,Wednesday,False,False,False,ASAP,False,18:30,,,,18,30,-1.0,-1.8369701987210297e-16,5.66553889764798e-16,-1.0
8596,workout,120,Monday,False,False,False,ASAP,False,18:30,,,,18,30,-1.0,-1.8369701987210297e-16,5.66553889764798e-16,-1.0
8597,workout,60,Wednesday,True,False,False,low,True,08:00,09:00,9.0,0.0,8,0,0.8660254037844387,-0.49999999999999983,0.0,1.0
8598,workout,30,Monday,False,False,False,low,True,12:30,13:00,13.0,0.0,12,30,1.2246467991473532e-16,-1.0,5.66553889764798e-16,-1.0
8599,meeting,15,Monday,False,True,False,ASAP,True,14:00,14:15,14.0,15.0,14,0,-0.4999999999999998,-0.8660254037844388,0.0,1.0
8600,coding,60,Friday,False,False,False,ASAP,True,15:00,16:00,16.0,0.0,15,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0
8601,workout,60,Monday,True,False,False,low,True,13:00,14:00,14.0,0.0,13,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0
8602,personal,90,Friday,True,False,False,low,True,18:00,19:30,19.0,30.0,18,0,-1.0,-1.8369701987210297e-16,0.0,1.0
8603,work,90,Friday,True,False,False,ASAP,True,08:00,09:30,9.0,30.0,8,0,0.8660254037844387,-0.49999999999999983,0.0,1.0
8604,work,120,Wednesday,True,False,False,ASAP,True,14:00,16:00,16.0,0.0,14,0,-0.4999999999999998,-0.8660254037844388,0.0,1.0
8605,personal,90,Friday,True,False,False,ASAP,True,10:00,11:30,11.0,30.0,10,0,0.49999999999999994,-0.8660254037844387,0.0,1.0
8606,workout,60,Thursday,False,False,False,ASAP,False,07:30,,,,7,30,0.9659258262890683,-0.25881904510252063,5.66553889764798e-16,-1.0
8607,meeting,30,Monday,True,True,False,high,False,09:00,,,,9,0,0.7071067811865476,-0.7071067811865475,0.0,1.0
8608,coding,120,Tuesday,False,False,False,medium,True,15:00,17:00,17.0,0.0,15,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0
8609,work,60,Friday,True,False,False,ASAP,True,14:00,15:00,15.0,0.0,14,0,-0.4999999999999998,-0.8660254037844388,0.0,1.0
8610,coding,120,Tuesday,True,False,True,ASAP,False,19:00,,,,19,0,-0.9659258262890684,0.2588190451025203,0.0,1.0
8611,meeting,90,Thursday,True,True,True,ASAP,True,11:00,12:30,12.0,30.0,11,0,0.258819045102521,-0.9659258262890682,0.0,1.0
8612,work,90,Friday,True,True,False,high,True,16:00,17:30,17.0,30.0,16,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0
8613,coding,60,Wednesday,True,False,False,high,True,19:00,20:00,20.0,0.0,19,0,-0.9659258262890684,0.2588190451025203,0.0,1.0
8614,meeting,120,Monday,True,True,True,medium,True,13:00,15:00,15.0,0.0,13,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0
8615,coding,270,Tuesday,True,False,False,high,True,18:00,22:30,22.0,30.0,18,0,-1.0,-1.8369701987210297e-16,0.0,1.0
8616,workout,90,Wednesday,False,False,False,low,True,12:30,14:00,14.0,0.0,12,30,1.2246467991473532e-16,-1.0,5.66553889764798e-16,-1.0
8617,meeting,15,Monday,False,False,False,ASAP,False,10:00,,,,10,0,0.49999999999999994,-0.8660254037844387,0.0,1.0
8618,coding,210,Wednesday,True,False,False,low,True,20:00,23:30,23.0,30.0,20,0,-0.8660254037844386,0.5000000000000001,0.0,1.0
8619,workout,120,Tuesday,False,False,False,low,True,13:00,15:00,15.0,0.0,13,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0
8620,workout,60,Tuesday,False,False,False,low,True,13:00,14:00,14.0,0.0,13,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0
8621,meeting,100,Monday,False,True,True,ASAP,True,09:00,10:40,10.0,40.0,9,0,0.7071067811865476,-0.7071067811865475,0.0,1.0
8622,personal,120,Friday,True,False,True,medium,True,08:00,10:00,10.0,0.0,8,0,0.8660254037844387,-0.49999999999999983,0.0,1.0
8623,work,90,Friday,True,False,True,medium,True,11:00,12:30,12.0,30.0,11,0,0.258819045102521,-0.9659258262890682,0.0,1.0
8624,meeting,120,Friday,True,False,False,medium,True,14:00,16:00,16.0,0.0,14,0,-0.4999999999999998,-0.8660254037844388,0.0,1.0
8625,workout,120,Thursday,False,False,False,ASAP,True,07:00,09:00,9.0,0.0,7,0,0.9659258262890683,-0.25881904510252063,0.0,1.0
8626,workout,120,Wednesday,False,False,False,ASAP,True,18:30,20:30,20.0,30.0,18,30,-1.0,-1.8369701987210297e-16,5.66553889764798e-16,-1.0
8627,meeting,30,Thursday,True,False,True,medium,True,13:00,13:30,13.0,30.0,13,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0
8628,personal,90,Friday,True,True,False,ASAP,True,12:00,13:30,13.0,30.0,12,0,1.2246467991473532e-16,-1.0,0.0,1.0
8629,work,120,Wednesday,True,False,False,high,True,13:00,15:00,15.0,0.0,13,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0
8630,coding,240,Wednesday,True,False,False,medium,True,07:00,11:00,11.0,0.0,7,0,0.9659258262890683,-0.25881904510252063,0.0,1.0
8631,meeting,15,Friday,False,True,True,medium,True,11:00,11:15,11.0,15.0,11,0,0.258819045102521,-0.9659258262890682,0.0,1.0
8632,work,120,Friday,True,False,False,low,True,11:00,13:00,13.0,0.0,11,0,0.258819045102521,-0.9659258262890682,0.0,1.0
8633,work,120,Friday,True,False,True,medium,True,20:00,22:00,22.0,0.0,20,0,-0.8660254037844386,0.5000000000000001,0.0,1.0
8634,workout,60,Wednesday,False,False,False,low,True,18:30,19:30,19.0,30.0,18,30,-1.0,-1.8369701987210297e-16,5.66553889764798e-16,-1.0
8635,coding,120,Wednesday,True,False,False,medium,True,13:00,15:00,15.0,0.0,13,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0
8636,meeting,90,Monday,True,False,True,ASAP,True,10:00,11:30,11.0,30.0,10,0,0.49999999999999994,-0.8660254037844387,0.0,1.0
8637,workout,120,Tuesday,False,False,False,low,True,19:30,21:30,21.0,30.0,19,30,-0.9659258262890684,0.2588190451025203,5.66553889764798e-16,-1.0
8638,workout,60,Wednesday,False,False,False,low,True,08:00,09:00,9.0,0.0,8,0,0.8660254037844387,-0.49999999999999983,0.0,1.0
8639,personal,30,Friday,True,False,False,high,True,17:00,17:30,17.0,30.0,17,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0
8640,work,120,Friday,True,False,False,medium,True,18:00,20:00,20.0,0.0,18,0,-1.0,-1.8369701987210297e-16,0.0,1.0
8641,meeting,15,Monday,False,False,False,medium,True,15:00,15:15,15.0,15.0,15,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0
8642,meeting,120,Monday,True,False,True,ASAP,True,13:00,15:00,15.0,0.0,13,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0
8643,meeting,60,Monday,True,True,True,ASAP,True,16:00,17:00,17.0,0.0,16,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0
8644,workout,90,Friday,False,True,False,ASAP,True,09:00,10:30,10.0,30.0,9,0,0.7071067811865476,-0.7071067811865475,0.0,1.0
8645,personal,90,Friday,True,False,True,ASAP,False,19:00,,,,19,0,-0.9659258262890684,0.2588190451025203,0.0,1.0
8646,coding,180,Tuesday,True,False,False,high,True,16:00,19:00,19.0,0.0,16,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0
8647,workout,120,Monday,True,False,False,ASAP,True,09:00,11:00,11.0,0.0,9,0,0.7071067811865476,-0.7071067811865475,0.0,1.0
8648,coding,120,Wednesday,True,False,True,ASAP,True,09:00,11:00,11.0,0.0,9,0,0.7071067811865476,-0.7071067811865475,0.0,1.0
8649,personal,60,Wednesday,True,False,False,medium,False,16:00,,,,16,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0
8650,work,90,Friday,True,False,False,ASAP,True,13:00,14:30,14.0,30.0,13,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0
8651,meeting,90,Friday,True,False,True,high,True,15:00,16:30,16.0,30.0,15,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0
8652,coding,90,Tuesday,True,False,True,medium,True,08:00,09:30,9.0,30.0,8,0,0.8660254037844387,-0.49999999999999983,0.0,1.0
8653,workout,60,Monday,False,False,False,ASAP,True,08:00,09:00,9.0,0.0,8,0,0.8660254037844387,-0.49999999999999983,0.0,1.0
8654,coding,90,Tuesday,True,False,False,ASAP,True,07:00,08:30,8.0,30.0,7,0,0.9659258262890683,-0.25881904510252063,0.0,1.0
8655,work,30,Friday,True,False,False,medium,True,15:00,15:30,15.0,30.0,15,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0
8656,meeting,90,Monday,True,True,True,medium,True,14:00,15:30,15.0,30.0,14,0,-0.4999999999999998,-0.8660254037844388,0.0,1.0
8657,coding,180,Wednesday,True,False,True,medium,True,20:00,23:00,23.0,0.0,20,0,-0.8660254037844386,0.5000000000000001,0.0,1.0
8658,work,30,Friday,True,False,False,high,True,09:00,09:30,9.0,30.0,9,0,0.7071067811865476,-0.7071067811865475,0.0,1.0
8659,workout,30,Monday,False,False,False,low,True,19:30,20:00,20.0,0.0,19,30,-0.9659258262890684,0.2588190451025203,5.66553889764798e-16,-1.0
8660,personal,90,Friday,True,False,False,high,True,15:00,16:30,16.0,30.0,15,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0
8661,workout,120,Friday,True,False,False,ASAP,False,18:30,,,,18,30,-1.0,-1.8369701987210297e-16,5.66553889764798e-16,-1.0
8662,meeting,15,Friday,True,True,True,ASAP,True,17:00,17:15,17.0,15.0,17,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0
8663,workout,90,Wednesday,False,False,False,ASAP,True,18:30,20:00,20.0,0.0,18,30,-1.0,-1.8369701987210297e-16,5.66553889764798e-16,-1.0
8664,workout,120,Monday,False,True,False,ASAP,True,07:00,09:00,9.0,0.0,7,0,0.9659258262890683,-0.25881904510252063,0.0,1.0
8665,workout,60,Tuesday,False,False,False,ASAP,False,18:30,,,,18,30,-1.0,-1.8369701987210297e-16,5.66553889764798e-16,-1.0
8666,workout,60,Wednesday,False,False,False,ASAP,True,09:00,10:00,10.0,0.0,9,0,0.7071067811865476,-0.7071067811865475,0.0,1.0
8667,meeting,45,Friday,True,False,True,medium,True,14:00,14:45,14.0,45.0,14,0,-0.4999999999999998,-0.8660254037844388,0.0,1.0
8668,work,120,Friday,True,False,False,low,True,09:00,11:00,11.0,0.0,9,0,0.7071067811865476,-0.7071067811865475,0.0,1.0
8669,coding,60,Thursday,True,False,False,ASAP,True,18:00,19:00,19.0,0.0,18,0,-1.0,-1.8369701987210297e-16,0.0,1.0
8670,personal,30,Friday,True,False,False,medium,True,07:00,07:30,7.0,30.0,7,0,0.9659258262890683,-0.25881904510252063,0.0,1.0
8671,coding,90,Tuesday,True,False,False,medium,True,08:00,09:30,9.0,30.0,8,0,0.8660254037844387,-0.49999999999999983,0.0,1.0
8672,coding,240,Tuesday,True,False,False,high,True,07:00,11:00,11.0,0.0,7,0,0.9659258262890683,-0.25881904510252063,0.0,1.0
8673,personal,30,Friday,True,False,False,high,True,17:00,17:30,17.0,30.0,17,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0
8674,meeting,30,Monday,True,False,True,high,True,10:00,10:30,10.0,30.0,10,0,0.49999999999999994,-0.8660254037844387,0.0,1.0
8675,personal,60,Friday,True,False,True,high,True,10:00,11:00,11.0,0.0,10,0,0.49999999999999994,-0.8660254037844387,0.0,1.0
8676,meeting,60,Monday,True,False,True,ASAP,True,13:00,14:00,14.0,0.0,13,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0
8677,coding,150,Wednesday,True,False,False,high,True,13:00,15:30,15.0,30.0,13,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0
8678,meeting,30,Thursday,True,False,False,ASAP,True,09:00,09:30,9.0,30.0,9,0,0.7071067811865476,-0.7071067811865475,0.0,1.0
8679,work,120,Friday,True,False,False,high,True,09:00,11:00,11.0,0.0,9,0,0.7071067811865476,-0.7071067811865475,0.0,1.0
8680,personal,120,Friday,True,False,False,medium,True,09:00,11:00,11.0,0.0,9,0,0.7071067811865476,-0.7071067811865475,0.0,1.0
8681,work,120,Friday,True,True,False,ASAP,True,12:00,14:00,14.0,0.0,12,0,1.2246467991473532e-16,-1.0,0.0,1.0
8682,coding,60,Wednesday,False,False,False,medium,True,15:00,16:00,16.0,0.0,15,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0
8683,personal,90,Wednesday,True,False,False,ASAP,True,20:00,21:30,21.0,30.0,20,0,-0.8660254037844386,0.5000000000000001,0.0,1.0
8684,coding,240,Tuesday,False,False,False,high,True,16:00,20:00,20.0,0.0,16,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0
8685,work,120,Wednesday,True,False,False,low,True,12:00,14:00,14.0,0.0,12,0,1.2246467991473532e-16,-1.0,0.0,1.0
8686,coding,90,Tuesday,False,False,False,ASAP,True,08:00,09:30,9.0,30.0,8,0,0.8660254037844387,-0.49999999999999983,0.0,1.0
8687,personal,60,Friday,True,False,False,medium,False,11:00,,,,11,0,0.258819045102521,-0.9659258262890682,0.0,1.0
8688,personal,90,Wednesday,True,False,False,low,False,14:00,,,,14,0,-0.4999999999999998,-0.8660254037844388,0.0,1.0
8689,coding,90,Tuesday,True,False,False,medium,True,09:00,10:30,10.0,30.0,9,0,0.7071067811865476,-0.7071067811865475,0.0,1.0
8690,personal,120,Friday,True,False,False,high,True,16:00,18:00,18.0,0.0,16,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0
8691,personal,120,Friday,False,False,False,high,True,11:00,13:00,13.0,0.0,11,0,0.258819045102521,-0.9659258262890682,0.0,1.0
8692,coding,120,Tuesday,True,False,False,high,True,17:00,19:00,19.0,0.0,17,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0
8693,work,90,Wednesday,True,False,True,ASAP,True,16:00,17:30,17.0,30.0,16,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0
8694,personal,120,Wednesday,True,False,False,ASAP,True,14:00,16:00,16.0,0.0,14,0,-0.4999999999999998,-0.8660254037844388,0.0,1.0
8695,personal,90,Friday,True,False,False,ASAP,False,17:00,,,,17,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0
8696,personal,60,Friday,True,False,False,ASAP,True,07:00,08:00,8.0,0.0,7,0,0.9659258262890683,-0.25881904510252063,0.0,1.0
8697,personal,90,Friday,True,False,False,ASAP,True,18:00,19:30,19.0,30.0,18,0,-1.0,-1.8369701987210297e-16,0.0,1.0
8698,coding,60,Friday,False,False,False,medium,True,12:00,13:00,13.0,0.0,12,0,1.2246467991473532e-16,-1.0,0.0,1.0
8699,work,120,Friday,True,False,False,ASAP,True,08:00,10:00,10.0,0.0,8,0,0.8660254037844387,-0.49999999999999983,0.0,1.0
8700,work,30,Wednesday,False,False,False,medium,True,17:00,17:30,17.0,30.0,17,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0
8701,meeting,60,Thursday,True,False,False,medium,True,14:00,15:00,15.0,0.0,14,0,-0.4999999999999998,-0.8660254037844388,0.0,1.0
8702,personal,90,Friday,True,False,False,high,True,14:00,15:30,15.0,30.0,14,0,-0.4999999999999998,-0.8660254037844388,0.0,1.0
8703,personal,120,Wednesday,True,False,False,high,True,08:00,10:00,10.0,0.0,8,0,0.8660254037844387,-0.49999999999999983,0.0,1.0
8704,meeting,90,Friday,True,False,True,ASAP,True,17:00,18:30,18.0,30.0,17,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0
8705,work,90,Friday,True,False,False,low,True,14:00,15:30,15.0,30.0,14,0,-0.4999999999999998,-0.8660254037844388,0.0,1.0
8706,workout,30,Wednesday,False,False,False,ASAP,True,08:00,08:30,8.0,30.0,8,0,0.8660254037844387,-0.49999999999999983,0.0,1.0
8707,workout,60,Wednesday,True,False,False,low,True,09:00,10:00,10.0,0.0,9,0,0.7071067811865476,-0.7071067811865475,0.0,1.0
8708,work,30,Friday,True,False,False,low,True,15:00,15:30,15.0,30.0,15,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0
8709,personal,30,Friday,True,False,False,high,False,16:00,,,,16,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0
8710,workout,60,Wednesday,True,False,False,low,True,13:00,14:00,14.0,0.0,13,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0
8711,coding,270,Tuesday,True,False,True,high,True,20:00,00:30,0.0,30.0,20,0,-0.8660254037844386,0.5000000000000001,0.0,1.0
8712,coding,120,Thursday,True,False,False,medium,True,12:00,14:00,14.0,0.0,12,0,1.2246467991473532e-16,-1.0,0.0,1.0
8713,meeting,60,Monday,True,False,False,ASAP,True,15:00,16:00,16.0,0.0,15,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0
8714,work,90,Friday,True,False,False,low,False,18:00,,,,18,0,-1.0,-1.8369701987210297e-16,0.0,1.0
8715,work,120,Wednesday,True,False,False,low,True,12:00,14:00,14.0,0.0,12,0,1.2246467991473532e-16,-1.0,0.0,1.0
8716,workout,60,Wednesday,False,False,False,ASAP,True,12:30,13:30,13.0,30.0,12,30,1.2246467991473532e-16,-1.0,5.66553889764798e-16,-1.0
8717,personal,30,Friday,True,False,False,low,True,10:00,10:30,10.0,30.0,10,0,0.49999999999999994,-0.8660254037844387,0.0,1.0
8718,work,90,Wednesday,False,False,False,ASAP,True,14:00,15:30,15.0,30.0,14,0,-0.4999999999999998,-0.8660254037844388,0.0,1.0
8719,workout,60,Wednesday,False,False,False,low,True,12:30,13:30,13.0,30.0,12,30,1.2246467991473532e-16,-1.0,5.66553889764798e-16,-1.0
8720,workout,90,Wednesday,False,False,False,ASAP,True,19:30,21:00,21.0,0.0,19,30,-0.9659258262890684,0.2588190451025203,5.66553889764798e-16,-1.0
8721,work,120,Friday,True,False,False,low,True,20:00,22:00,22.0,0.0,20,0,-0.8660254037844386,0.5000000000000001,0.0,1.0
8722,workout,120,Wednesday,False,False,False,ASAP,False,19:30,,,,19,30,-0.9659258262890684,0.2588190451025203,5.66553889764798e-16,-1.0
8723,meeting,60,Monday,True,False,True,ASAP,True,09:00,10:00,10.0,0.0,9,0,0.7071067811865476,-0.7071067811865475,0.0,1.0
8724,meeting,30,Friday,True,True,False,medium,True,17:00,17:30,17.0,30.0,17,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0
8725,work,120,Friday,True,True,False,medium,True,13:00,15:00,15.0,0.0,13,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0
8726,personal,60,Wednesday,True,False,False,low,True,11:00,12:00,12.0,0.0,11,0,0.258819045102521,-0.9659258262890682,0.0,1.0
8727,meeting,45,Thursday,True,True,True,high,True,09:00,09:45,9.0,45.0,9,0,0.7071067811865476,-0.7071067811865475,0.0,1.0
8728,meeting,30,Friday,True,False,True,ASAP,True,15:00,15:30,15.0,30.0,15,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0
8729,work,60,Friday,True,False,False,high,True,19:00,20:00,20.0,0.0,19,0,-0.9659258262890684,0.2588190451025203,0.0,1.0
8730,coding,270,Tuesday,True,False,False,ASAP,True,12:00,16:30,16.0,30.0,12,0,1.2246467991473532e-16,-1.0,0.0,1.0
8731,workout,30,Wednesday,False,False,False,low,True,18:30,19:00,19.0,0.0,18,30,-1.0,-1.8369701987210297e-16,5.66553889764798e-16,-1.0
8732,meeting,100,Thursday,True,False,True,medium,True,09:00,10:40,10.0,40.0,9,0,0.7071067811865476,-0.7071067811865475,0.0,1.0
8733,coding,120,Wednesday,True,False,False,high,True,20:00,22:00,22.0,0.0,20,0,-0.8660254037844386,0.5000000000000001,0.0,1.0
8734,personal,120,Friday,True,False,False,low,True,08:00,10:00,10.0,0.0,8,0,0.8660254037844387,-0.49999999999999983,0.0,1.0
8735,coding,60,Wednesday,True,False,False,ASAP,True,18:00,19:00,19.0,0.0,18,0,-1.0,-1.8369701987210297e-16,0.0,1.0
8736,work,90,Friday,True,False,False,low,True,17:00,18:30,18.0,30.0,17,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0
8737,personal,30,Friday,True,False,False,ASAP,True,18:00,18:30,18.0,30.0,18,0,-1.0,-1.8369701987210297e-16,0.0,1.0
8738,personal,60,Wednesday,True,False,False,high,True,13:00,14:00,14.0,0.0,13,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0
8739,coding,180,Tuesday,True,False,False,ASAP,True,13:00,16:00,16.0,0.0,13,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0
8740,work,90,Friday,True,True,False,low,True,13:00,14:30,14.0,30.0,13,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0
8741,meeting,30,Friday,True,True,True,ASAP,True,13:00,13:30,13.0,30.0,13,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0
8742,coding,150,Wednesday,True,False,False,medium,True,16:00,18:30,18.0,30.0,16,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0
8743,meeting,100,Monday,True,True,True,ASAP,True,14:00,15:40,15.0,40.0,14,0,-0.4999999999999998,-0.8660254037844388,0.0,1.0
8744,coding,60,Wednesday,False,False,True,medium,True,08:00,09:00,9.0,0.0,8,0,0.8660254037844387,-0.49999999999999983,0.0,1.0
8745,meeting,90,Friday,True,False,False,ASAP,True,12:00,13:30,13.0,30.0,12,0,1.2246467991473532e-16,-1.0,0.0,1.0
8746,coding,270,Tuesday,True,False,False,medium,True,19:00,23:30,23.0,30.0,19,0,-0.9659258262890684,0.2588190451025203,0.0,1.0
